number,value,datetime_start,datetime_complete,duration,params_activation,params_alpha,params_hidden_layer_sizes,params_max_iter,state
342,0.8888888888888888,2026-07-09 14:00:26.597273,2026-07-09 14:00:26.708199,0 days 00:00:00.110926,tanh,0.0001,"(10,)",1000,COMPLETE
343,0.8888888888888888,2026-07-09 14:00:26.708199,2026-07-09 14:00:26.803125,0 days 00:00:00.094926,tanh,0.0001,"(10,)",1000,COMPLETE
344,0.8888888888888888,2026-07-09 14:00:26.803125,2026-07-09 14:00:26.898447,0 days 00:00:00.095322,tanh,0.0001,"(10,)",1000,COMPLETE
345,0.8888888888888888,2026-07-09 14:00:26.914308,2026-07-09 14:00:27.009200,0 days 00:00:00.094892,tanh,0.0001,"(10,)",1000,COMPLETE
346,0.8148148148148148,2026-07-09 14:00:27.009200,2026-07-09 14:00:27.104618,0 days 00:00:00.095418,tanh,0.0001,"(5,)",1000,COMPLETE
347,0.8888888888888888,2026-07-09 14:00:27.104618,2026-07-09 14:00:27.199437,0 days 00:00:00.094819,tanh,0.0005,"(10,)",1000,COMPLETE
348,0.8888888888888888,2026-07-09 14:00:27.199437,2026-07-09 14:00:27.294871,0 days 00:00:00.095434,tanh,0.0001,"(10,)",1000,COMPLETE
349,0.8888888888888888,2026-07-09 14:00:27.294871,2026-07-09 14:00:27.390291,0 days 00:00:00.095420,tanh,0.0001,"(10,)",1000,COMPLETE
350,0.8888888888888888,2026-07-09 14:00:27.390291,2026-07-09 14:00:27.485471,0 days 00:00:00.095180,tanh,0.0001,"(10,)",1000,COMPLETE
351,0.8888888888888888,2026-07-09 14:00:27.485471,2026-07-09 14:00:27.580794,0 days 00:00:00.095323,tanh,0.0001,"(10,)",1000,COMPLETE
352,0.8888888888888888,2026-07-09 14:00:27.596586,2026-07-09 14:00:27.691674,0 days 00:00:00.095088,tanh,0.0001,"(10,)",1000,COMPLETE
353,0.8148148148148148,2026-07-09 14:00:27.691674,2026-07-09 14:00:27.707781,0 days 00:00:00.016107,tanh,0.0001,"(10,)",200,COMPLETE
354,0.8888888888888888,2026-07-09 14:00:27.707781,2026-07-09 14:00:27.802648,0 days 00:00:00.094867,tanh,0.0001,"(10,)",1000,COMPLETE
355,0.8518518518518519,2026-07-09 14:00:27.802648,2026-07-09 14:00:27.898074,0 days 00:00:00.095426,relu,0.0001,"(10,)",1000,COMPLETE
356,0.8888888888888888,2026-07-09 14:00:27.898074,2026-07-09 14:00:27.993071,0 days 00:00:00.094997,tanh,0.0001,"(10,)",1000,COMPLETE
357,0.8888888888888888,2026-07-09 14:00:27.993071,2026-07-09 14:00:28.103982,0 days 00:00:00.110911,tanh,0.0001,"(10,)",1000,COMPLETE
358,0.8888888888888888,2026-07-09 14:00:28.103982,2026-07-09 14:00:28.199065,0 days 00:00:00.095083,tanh,0.0001,"(10,)",1000,COMPLETE
359,0.8888888888888888,2026-07-09 14:00:28.199065,2026-07-09 14:00:28.293762,0 days 00:00:00.094697,tanh,0.0005,"(10,)",1000,COMPLETE
360,0.8888888888888888,2026-07-09 14:00:28.293762,2026-07-09 14:00:28.388945,0 days 00:00:00.095183,tanh,0.0001,"(10,)",1000,COMPLETE
361,0.8888888888888888,2026-07-09 14:00:28.388945,2026-07-09 14:00:28.484410,0 days 00:00:00.095465,tanh,0.0001,"(10,)",1000,COMPLETE
362,0.8148148148148148,2026-07-09 14:00:28.484410,2026-07-09 14:00:28.610835,0 days 00:00:00.126425,logistic,0.0001,"(10,)",1000,COMPLETE
363,0.8888888888888888,2026-07-09 14:00:28.610835,2026-07-09 14:00:28.706294,0 days 00:00:00.095459,tanh,0.0001,"(10,)",1000,COMPLETE
364,0.8888888888888888,2026-07-09 14:00:28.706294,2026-07-09 14:00:28.801277,0 days 00:00:00.094983,tanh,0.0001,"(10,)",1000,COMPLETE
365,0.8148148148148148,2026-07-09 14:00:28.801277,2026-07-09 14:00:28.896296,0 days 00:00:00.095019,tanh,0.0001,"(5,)",1000,COMPLETE
366,0.8888888888888888,2026-07-09 14:00:28.896296,2026-07-09 14:00:28.991147,0 days 00:00:00.094851,tanh,0.0001,"(10,)",1000,COMPLETE
367,0.8888888888888888,2026-07-09 14:00:28.991147,2026-07-09 14:00:29.086011,0 days 00:00:00.094864,tanh,0.0001,"(10,)",1000,COMPLETE
368,0.8888888888888888,2026-07-09 14:00:29.086011,2026-07-09 14:00:29.188778,0 days 00:00:00.102767,tanh,0.0001,"(10,)",1000,COMPLETE
369,0.8888888888888888,2026-07-09 14:00:29.188778,2026-07-09 14:00:29.275951,0 days 00:00:00.087173,tanh,0.0001,"(10,)",1000,COMPLETE
370,0.8888888888888888,2026-07-09 14:00:29.275951,2026-07-09 14:00:29.371378,0 days 00:00:00.095427,tanh,0.0005,"(10,)",1000,COMPLETE
371,0.8888888888888888,2026-07-09 14:00:29.371378,2026-07-09 14:00:29.482916,0 days 00:00:00.111538,tanh,0.0001,"(10,)",1000,COMPLETE
372,0.8888888888888888,2026-07-09 14:00:29.482916,2026-07-09 14:00:29.577856,0 days 00:00:00.094940,tanh,0.0001,"(10,)",1000,COMPLETE
373,0.8888888888888888,2026-07-09 14:00:29.577856,2026-07-09 14:00:29.672618,0 days 00:00:00.094762,tanh,0.0001,"(10,)",1000,COMPLETE
374,0.8148148148148148,2026-07-09 14:00:29.672618,2026-07-09 14:00:29.688534,0 days 00:00:00.015916,tanh,0.0001,"(10,)",200,COMPLETE
375,0.8888888888888888,2026-07-09 14:00:29.688534,2026-07-09 14:00:29.783502,0 days 00:00:00.094968,tanh,0.0001,"(10,)",1000,COMPLETE
376,0.8888888888888888,2026-07-09 14:00:29.783502,2026-07-09 14:00:29.894285,0 days 00:00:00.110783,tanh,0.0001,"(10,)",1000,COMPLETE
377,0.8888888888888888,2026-07-09 14:00:29.894285,2026-07-09 14:00:29.989493,0 days 00:00:00.095208,tanh,0.0001,"(10,)",1000,COMPLETE
378,0.8518518518518519,2026-07-09 14:00:29.989493,2026-07-09 14:00:30.084309,0 days 00:00:00.094816,relu,0.0001,"(10,)",1000,COMPLETE
379,0.8888888888888888,2026-07-09 14:00:30.084309,2026-07-09 14:00:30.195108,0 days 00:00:00.110799,tanh,0.0001,"(10,)",1000,COMPLETE
380,0.8888888888888888,2026-07-09 14:00:30.195108,2026-07-09 14:00:30.290025,0 days 00:00:00.094917,tanh,0.0001,"(10,)",1000,COMPLETE
381,0.8888888888888888,2026-07-09 14:00:30.290025,2026-07-09 14:00:30.384910,0 days 00:00:00.094885,tanh,0.0001,"(10,)",1000,COMPLETE
382,0.8888888888888888,2026-07-09 14:00:30.384910,2026-07-09 14:00:30.479736,0 days 00:00:00.094826,tanh,0.0005,"(10,)",1000,COMPLETE
383,0.8518518518518519,2026-07-09 14:00:30.479736,2026-07-09 14:00:30.591107,0 days 00:00:00.111371,logistic,0.0001,"(5,)",1000,COMPLETE
384,0.8888888888888888,2026-07-09 14:00:30.591107,2026-07-09 14:00:30.685922,0 days 00:00:00.094815,tanh,0.0001,"(10,)",1000,COMPLETE
385,0.8888888888888888,2026-07-09 14:00:30.685922,2026-07-09 14:00:30.789055,0 days 00:00:00.103133,tanh,0.0001,"(10,)",1000,COMPLETE
386,0.8888888888888888,2026-07-09 14:00:30.789055,2026-07-09 14:00:30.875881,0 days 00:00:00.086826,tanh,0.0001,"(10,)",1000,COMPLETE
387,0.8888888888888888,2026-07-09 14:00:30.875881,2026-07-09 14:00:30.970891,0 days 00:00:00.095010,tanh,0.0001,"(10,)",1000,COMPLETE
388,0.8888888888888888,2026-07-09 14:00:30.970891,2026-07-09 14:00:31.065820,0 days 00:00:00.094929,tanh,0.0001,"(10,)",1000,COMPLETE
389,0.8888888888888888,2026-07-09 14:00:31.081637,2026-07-09 14:00:31.176695,0 days 00:00:00.095058,tanh,0.0001,"(10,)",1000,COMPLETE
390,0.8888888888888888,2026-07-09 14:00:31.176695,2026-07-09 14:00:31.271985,0 days 00:00:00.095290,tanh,0.0001,"(10,)",1000,COMPLETE
391,0.8888888888888888,2026-07-09 14:00:31.271985,2026-07-09 14:00:31.366859,0 days 00:00:00.094874,tanh,0.0001,"(10,)",1000,COMPLETE
392,0.8888888888888888,2026-07-09 14:00:31.366859,2026-07-09 14:00:31.462119,0 days 00:00:00.095260,tanh,0.0001,"(10,)",1000,COMPLETE
393,0.8148148148148148,2026-07-09 14:00:31.462119,2026-07-09 14:00:31.478123,0 days 00:00:00.016004,tanh,0.0005,"(10,)",200,COMPLETE
394,0.8888888888888888,2026-07-09 14:00:31.493959,2026-07-09 14:00:31.589094,0 days 00:00:00.095135,tanh,0.0001,"(10,)",1000,COMPLETE
395,0.8888888888888888,2026-07-09 14:00:31.589094,2026-07-09 14:00:31.684163,0 days 00:00:00.095069,tanh,0.0001,"(10,)",1000,COMPLETE
396,0.8888888888888888,2026-07-09 14:00:31.684163,2026-07-09 14:00:31.779428,0 days 00:00:00.095265,tanh,0.0001,"(10,)",1000,COMPLETE
397,0.8888888888888888,2026-07-09 14:00:31.779428,2026-07-09 14:00:31.874295,0 days 00:00:00.094867,tanh,0.0001,"(10,)",1000,COMPLETE
398,0.8518518518518519,2026-07-09 14:00:31.874295,2026-07-09 14:00:31.969038,0 days 00:00:00.094743,relu,0.0001,"(10,)",1000,COMPLETE
399,0.8888888888888888,2026-07-09 14:00:31.984826,2026-07-09 14:00:32.079596,0 days 00:00:00.094770,tanh,0.0001,"(10,)",1000,COMPLETE
400,0.8888888888888888,2026-07-09 14:00:32.079596,2026-07-09 14:00:32.174696,0 days 00:00:00.095100,tanh,0.0001,"(10,)",1000,COMPLETE
401,0.8888888888888888,2026-07-09 14:00:32.174696,2026-07-09 14:00:32.269772,0 days 00:00:00.095076,tanh,0.0001,"(10,)",1000,COMPLETE
402,0.8888888888888888,2026-07-09 14:00:32.269772,2026-07-09 14:00:32.380795,0 days 00:00:00.111023,tanh,0.0001,"(10,)",1000,COMPLETE
403,0.8148148148148148,2026-07-09 14:00:32.380795,2026-07-09 14:00:32.460009,0 days 00:00:00.079214,tanh,0.0001,"(5,)",1000,COMPLETE
404,0.8888888888888888,2026-07-09 14:00:32.475820,2026-07-09 14:00:32.570640,0 days 00:00:00.094820,tanh,0.0005,"(10,)",1000,COMPLETE
405,0.8148148148148148,2026-07-09 14:00:32.570640,2026-07-09 14:00:32.681293,0 days 00:00:00.110653,logistic,0.0001,"(10,)",1000,COMPLETE
406,0.8888888888888888,2026-07-09 14:00:32.681293,2026-07-09 14:00:32.776109,0 days 00:00:00.094816,tanh,0.0001,"(10,)",1000,COMPLETE
407,0.8888888888888888,2026-07-09 14:00:32.776109,2026-07-09 14:00:32.870930,0 days 00:00:00.094821,tanh,0.0001,"(10,)",1000,COMPLETE
408,0.8888888888888888,2026-07-09 14:00:32.870930,2026-07-09 14:00:32.966055,0 days 00:00:00.095125,tanh,0.0001,"(10,)",1000,COMPLETE
409,0.8888888888888888,2026-07-09 14:00:32.966055,2026-07-09 14:00:33.076807,0 days 00:00:00.110752,tanh,0.0001,"(10,)",1000,COMPLETE
410,0.8888888888888888,2026-07-09 14:00:33.076807,2026-07-09 14:00:33.171672,0 days 00:00:00.094865,tanh,0.0001,"(10,)",1000,COMPLETE
411,0.8888888888888888,2026-07-09 14:00:33.171672,2026-07-09 14:00:33.266436,0 days 00:00:00.094764,tanh,0.0001,"(10,)",1000,COMPLETE
412,0.8888888888888888,2026-07-09 14:00:33.266436,2026-07-09 14:00:33.361507,0 days 00:00:00.095071,tanh,0.0001,"(10,)",1000,COMPLETE
413,0.8148148148148148,2026-07-09 14:00:33.361507,2026-07-09 14:00:33.377464,0 days 00:00:00.015957,tanh,0.0001,"(10,)",200,COMPLETE
414,0.8888888888888888,2026-07-09 14:00:33.377464,2026-07-09 14:00:33.488452,0 days 00:00:00.110988,tanh,0.0001,"(10,)",1000,COMPLETE
415,0.8888888888888888,2026-07-09 14:00:33.488452,2026-07-09 14:00:33.583533,0 days 00:00:00.095081,tanh,0.0001,"(10,)",1000,COMPLETE
416,0.8888888888888888,2026-07-09 14:00:33.583533,2026-07-09 14:00:33.678776,0 days 00:00:00.095243,tanh,0.0005,"(10,)",1000,COMPLETE
417,0.8888888888888888,2026-07-09 14:00:33.678776,2026-07-09 14:00:33.773867,0 days 00:00:00.095091,tanh,0.0001,"(10,)",1000,COMPLETE
418,0.8888888888888888,2026-07-09 14:00:33.773867,2026-07-09 14:00:33.868625,0 days 00:00:00.094758,tanh,0.0001,"(10,)",1000,COMPLETE
419,0.8888888888888888,2026-07-09 14:00:33.868625,2026-07-09 14:00:33.963412,0 days 00:00:00.094787,tanh,0.0001,"(10,)",1000,COMPLETE
420,0.8888888888888888,2026-07-09 14:00:33.963412,2026-07-09 14:00:34.058566,0 days 00:00:00.095154,tanh,0.0001,"(10,)",1000,COMPLETE
421,0.8518518518518519,2026-07-09 14:00:34.058566,2026-07-09 14:00:34.169010,0 days 00:00:00.110444,relu,0.0001,"(10,)",1000,COMPLETE
422,0.8888888888888888,2026-07-09 14:00:34.169010,2026-07-09 14:00:34.263802,0 days 00:00:00.094792,tanh,0.0001,"(10,)",1000,COMPLETE
423,0.8148148148148148,2026-07-09 14:00:34.263802,2026-07-09 14:00:34.358676,0 days 00:00:00.094874,tanh,0.0001,"(5,)",1000,COMPLETE
424,0.8888888888888888,2026-07-09 14:00:34.358676,2026-07-09 14:00:34.453865,0 days 00:00:00.095189,tanh,0.0001,"(10,)",1000,COMPLETE
425,0.8888888888888888,2026-07-09 14:00:34.453865,2026-07-09 14:00:34.549166,0 days 00:00:00.095301,tanh,0.0001,"(10,)",1000,COMPLETE
426,0.8888888888888888,2026-07-09 14:00:34.549166,2026-07-09 14:00:34.643970,0 days 00:00:00.094804,tanh,0.0001,"(10,)",1000,COMPLETE
427,0.8888888888888888,2026-07-09 14:00:34.643970,2026-07-09 14:00:34.738787,0 days 00:00:00.094817,tanh,0.0005,"(10,)",1000,COMPLETE
428,0.8888888888888888,2026-07-09 14:00:34.738787,2026-07-09 14:00:34.833831,0 days 00:00:00.095044,tanh,0.0001,"(10,)",1000,COMPLETE
429,0.8888888888888888,2026-07-09 14:00:34.833831,2026-07-09 14:00:34.945173,0 days 00:00:00.111342,tanh,0.0001,"(10,)",1000,COMPLETE
430,0.8148148148148148,2026-07-09 14:00:34.945173,2026-07-09 14:00:35.055565,0 days 00:00:00.110392,logistic,0.0001,"(10,)",1000,COMPLETE
431,0.8148148148148148,2026-07-09 14:00:35.055565,2026-07-09 14:00:35.088748,0 days 00:00:00.033183,tanh,0.0001,"(10,)",200,COMPLETE
432,0.8888888888888888,2026-07-09 14:00:35.088748,2026-07-09 14:00:35.182539,0 days 00:00:00.093791,tanh,0.0001,"(10,)",1000,COMPLETE
433,0.8888888888888888,2026-07-09 14:00:35.182539,2026-07-09 14:00:35.277858,0 days 00:00:00.095319,tanh,0.0001,"(10,)",1000,COMPLETE
434,0.8888888888888888,2026-07-09 14:00:35.277858,2026-07-09 14:00:35.373031,0 days 00:00:00.095173,tanh,0.0001,"(10,)",1000,COMPLETE
435,0.8888888888888888,2026-07-09 14:00:35.373031,2026-07-09 14:00:35.468591,0 days 00:00:00.095560,tanh,0.0001,"(10,)",1000,COMPLETE
436,0.8888888888888888,2026-07-09 14:00:35.468591,2026-07-09 14:00:35.563649,0 days 00:00:00.095058,tanh,0.0001,"(10,)",1000,COMPLETE
437,0.8888888888888888,2026-07-09 14:00:35.563649,2026-07-09 14:00:35.658920,0 days 00:00:00.095271,tanh,0.0001,"(10,)",1000,COMPLETE
438,0.8888888888888888,2026-07-09 14:00:35.658920,2026-07-09 14:00:35.769961,0 days 00:00:00.111041,tanh,0.0005,"(10,)",1000,COMPLETE
439,0.8888888888888888,2026-07-09 14:00:35.769961,2026-07-09 14:00:35.864721,0 days 00:00:00.094760,tanh,0.0001,"(10,)",1000,COMPLETE
440,0.8148148148148148,2026-07-09 14:00:35.864721,2026-07-09 14:00:35.959918,0 days 00:00:00.095197,tanh,0.0001,"(5,)",1000,COMPLETE
441,0.8888888888888888,2026-07-09 14:00:35.959918,2026-07-09 14:00:36.054698,0 days 00:00:00.094780,tanh,0.0001,"(10,)",1000,COMPLETE
442,0.8888888888888888,2026-07-09 14:00:36.054698,2026-07-09 14:00:36.149592,0 days 00:00:00.094894,tanh,0.0001,"(10,)",1000,COMPLETE
443,0.8518518518518519,2026-07-09 14:00:36.149592,2026-07-09 14:00:36.244679,0 days 00:00:00.095087,relu,0.0001,"(10,)",1000,COMPLETE
444,0.8888888888888888,2026-07-09 14:00:36.244679,2026-07-09 14:00:36.339414,0 days 00:00:00.094735,tanh,0.0001,"(10,)",1000,COMPLETE
445,0.8888888888888888,2026-07-09 14:00:36.339414,2026-07-09 14:00:36.434227,0 days 00:00:00.094813,tanh,0.0001,"(10,)",1000,COMPLETE
446,0.8888888888888888,2026-07-09 14:00:36.434227,2026-07-09 14:00:36.529360,0 days 00:00:00.095133,tanh,0.0001,"(10,)",1000,COMPLETE
447,0.8888888888888888,2026-07-09 14:00:36.529360,2026-07-09 14:00:36.624701,0 days 00:00:00.095341,tanh,0.0001,"(10,)",1000,COMPLETE
448,0.8888888888888888,2026-07-09 14:00:36.624701,2026-07-09 14:00:36.719539,0 days 00:00:00.094838,tanh,0.0001,"(10,)",1000,COMPLETE
449,0.8888888888888888,2026-07-09 14:00:36.719539,2026-07-09 14:00:36.830670,0 days 00:00:00.111131,tanh,0.0001,"(10,)",1000,COMPLETE
450,0.8148148148148148,2026-07-09 14:00:36.830670,2026-07-09 14:00:36.941351,0 days 00:00:00.110681,logistic,0.0005,"(10,)",1000,COMPLETE
451,0.8148148148148148,2026-07-09 14:00:36.941351,2026-07-09 14:00:36.973026,0 days 00:00:00.031675,tanh,0.0001,"(10,)",200,COMPLETE
452,0.8888888888888888,2026-07-09 14:00:36.973026,2026-07-09 14:00:37.068589,0 days 00:00:00.095563,tanh,0.0001,"(10,)",1000,COMPLETE
453,0.8888888888888888,2026-07-09 14:00:37.068589,2026-07-09 14:00:37.163791,0 days 00:00:00.095202,tanh,0.0001,"(10,)",1000,COMPLETE
454,0.8888888888888888,2026-07-09 14:00:37.163791,2026-07-09 14:00:37.258574,0 days 00:00:00.094783,tanh,0.0001,"(10,)",1000,COMPLETE
455,0.8888888888888888,2026-07-09 14:00:37.258574,2026-07-09 14:00:37.368927,0 days 00:00:00.110353,tanh,0.0001,"(10,)",1000,COMPLETE
456,0.8888888888888888,2026-07-09 14:00:37.368927,2026-07-09 14:00:37.463984,0 days 00:00:00.095057,tanh,0.0001,"(10,)",1000,COMPLETE
457,0.8888888888888888,2026-07-09 14:00:37.463984,2026-07-09 14:00:37.558888,0 days 00:00:00.094904,tanh,0.0001,"(10,)",1000,COMPLETE
458,0.8888888888888888,2026-07-09 14:00:37.558888,2026-07-09 14:00:37.654427,0 days 00:00:00.095539,tanh,0.0001,"(10,)",1000,COMPLETE
459,0.8888888888888888,2026-07-09 14:00:37.654427,2026-07-09 14:00:37.749254,0 days 00:00:00.094827,tanh,0.0001,"(10,)",1000,COMPLETE
460,0.8148148148148148,2026-07-09 14:00:37.749254,2026-07-09 14:00:37.844250,0 days 00:00:00.094996,tanh,0.0001,"(5,)",1000,COMPLETE
461,0.8888888888888888,2026-07-09 14:00:37.844250,2026-07-09 14:00:37.939267,0 days 00:00:00.095017,tanh,0.0005,"(10,)",1000,COMPLETE
462,0.8888888888888888,2026-07-09 14:00:37.939267,2026-07-09 14:00:38.034638,0 days 00:00:00.095371,tanh,0.0001,"(10,)",1000,COMPLETE
463,0.8888888888888888,2026-07-09 14:00:38.034638,2026-07-09 14:00:38.130836,0 days 00:00:00.096198,tanh,0.0001,"(10,)",1000,COMPLETE
464,0.8888888888888888,2026-07-09 14:00:38.130836,2026-07-09 14:00:38.226047,0 days 00:00:00.095211,tanh,0.0001,"(10,)",1000,COMPLETE
465,0.8518518518518519,2026-07-09 14:00:38.226047,2026-07-09 14:00:38.321702,0 days 00:00:00.095655,relu,0.0001,"(10,)",1000,COMPLETE
466,0.8888888888888888,2026-07-09 14:00:38.321702,2026-07-09 14:00:38.417446,0 days 00:00:00.095744,tanh,0.0001,"(10,)",1000,COMPLETE
467,0.8888888888888888,2026-07-09 14:00:38.417446,2026-07-09 14:00:38.513979,0 days 00:00:00.096533,tanh,0.0001,"(10,)",1000,COMPLETE
468,0.8148148148148148,2026-07-09 14:00:38.513979,2026-07-09 14:00:38.545822,0 days 00:00:00.031843,tanh,0.0001,"(10,)",200,COMPLETE
469,0.8888888888888888,2026-07-09 14:00:38.545822,2026-07-09 14:00:38.642262,0 days 00:00:00.096440,tanh,0.0001,"(10,)",1000,COMPLETE
470,0.8888888888888888,2026-07-09 14:00:38.642262,2026-07-09 14:00:38.738123,0 days 00:00:00.095861,tanh,0.0001,"(10,)",1000,COMPLETE
471,0.8888888888888888,2026-07-09 14:00:38.738123,2026-07-09 14:00:38.834065,0 days 00:00:00.095942,tanh,0.0001,"(10,)",1000,COMPLETE
472,0.8148148148148148,2026-07-09 14:00:38.834065,2026-07-09 14:00:38.954117,0 days 00:00:00.120052,logistic,0.0005,"(10,)",1000,COMPLETE
473,0.8888888888888888,2026-07-09 14:00:38.954117,2026-07-09 14:00:39.058324,0 days 00:00:00.104207,tanh,0.0001,"(10,)",1000,COMPLETE
474,0.8888888888888888,2026-07-09 14:00:39.058324,2026-07-09 14:00:39.155184,0 days 00:00:00.096860,tanh,0.0001,"(10,)",1000,COMPLETE
475,0.8888888888888888,2026-07-09 14:00:39.155184,2026-07-09 14:00:39.250537,0 days 00:00:00.095353,tanh,0.0001,"(10,)",1000,COMPLETE
476,0.8888888888888888,2026-07-09 14:00:39.250537,2026-07-09 14:00:39.346800,0 days 00:00:00.096263,tanh,0.0001,"(10,)",1000,COMPLETE
477,0.8888888888888888,2026-07-09 14:00:39.346800,2026-07-09 14:00:39.443306,0 days 00:00:00.096506,tanh,0.0001,"(10,)",1000,COMPLETE
478,0.8888888888888888,2026-07-09 14:00:39.443306,2026-07-09 14:00:39.539589,0 days 00:00:00.096283,tanh,0.0001,"(10,)",1000,COMPLETE
479,0.8888888888888888,2026-07-09 14:00:39.539589,2026-07-09 14:00:39.635456,0 days 00:00:00.095867,tanh,0.0001,"(10,)",1000,COMPLETE
480,0.8148148148148148,2026-07-09 14:00:39.635456,2026-07-09 14:00:39.731402,0 days 00:00:00.095946,tanh,0.0001,"(5,)",1000,COMPLETE
481,0.8888888888888888,2026-07-09 14:00:39.731402,2026-07-09 14:00:39.828122,0 days 00:00:00.096720,tanh,0.0001,"(10,)",1000,COMPLETE
482,0.8888888888888888,2026-07-09 14:00:39.828122,2026-07-09 14:00:39.924656,0 days 00:00:00.096534,tanh,0.0001,"(10,)",1000,COMPLETE
483,0.8888888888888888,2026-07-09 14:00:39.924656,2026-07-09 14:00:40.026471,0 days 00:00:00.101815,tanh,0.0001,"(10,)",1000,COMPLETE
484,0.8888888888888888,2026-07-09 14:00:40.026471,2026-07-09 14:00:40.114550,0 days 00:00:00.088079,tanh,0.0005,"(10,)",1000,COMPLETE
485,0.8888888888888888,2026-07-09 14:00:40.114550,2026-07-09 14:00:40.224383,0 days 00:00:00.109833,tanh,0.0001,"(10,)",1000,COMPLETE
486,0.8888888888888888,2026-07-09 14:00:40.224383,2026-07-09 14:00:40.322560,0 days 00:00:00.098177,tanh,0.0001,"(10,)",1000,COMPLETE
487,0.8148148148148148,2026-07-09 14:00:40.323604,2026-07-09 14:00:40.349775,0 days 00:00:00.026171,relu,0.0001,"(10,)",200,COMPLETE
488,0.8888888888888888,2026-07-09 14:00:40.349775,2026-07-09 14:00:40.446382,0 days 00:00:00.096607,tanh,0.0001,"(10,)",1000,COMPLETE
489,0.8888888888888888,2026-07-09 14:00:40.448387,2026-07-09 14:00:40.545702,0 days 00:00:00.097315,tanh,0.0001,"(10,)",1000,COMPLETE
490,0.8888888888888888,2026-07-09 14:00:40.545702,2026-07-09 14:00:40.641727,0 days 00:00:00.096025,tanh,0.0001,"(10,)",1000,COMPLETE
491,0.8888888888888888,2026-07-09 14:00:40.641727,2026-07-09 14:00:40.741897,0 days 00:00:00.100170,tanh,0.0001,"(10,)",1000,COMPLETE
492,0.8888888888888888,2026-07-09 14:00:40.741897,2026-07-09 14:00:40.837590,0 days 00:00:00.095693,tanh,0.0001,"(10,)",1000,COMPLETE
493,0.8888888888888888,2026-07-09 14:00:40.837590,2026-07-09 14:00:40.932858,0 days 00:00:00.095268,tanh,0.0001,"(10,)",1000,COMPLETE
494,0.8148148148148148,2026-07-09 14:00:40.932858,2026-07-09 14:00:41.060121,0 days 00:00:00.127263,logistic,0.0001,"(10,)",1000,COMPLETE
495,0.8888888888888888,2026-07-09 14:00:41.060121,2026-07-09 14:00:41.153824,0 days 00:00:00.093703,tanh,0.0005,"(10,)",1000,COMPLETE
496,0.8888888888888888,2026-07-09 14:00:41.153824,2026-07-09 14:00:41.251825,0 days 00:00:00.098001,tanh,0.0001,"(10,)",1000,COMPLETE
497,0.8888888888888888,2026-07-09 14:00:41.251825,2026-07-09 14:00:41.346204,0 days 00:00:00.094379,tanh,0.0001,"(10,)",1000,COMPLETE
498,0.8148148148148148,2026-07-09 14:00:41.346204,2026-07-09 14:00:41.442342,0 days 00:00:00.096138,tanh,0.0001,"(5,)",1000,COMPLETE
499,0.8888888888888888,2026-07-09 14:00:41.442342,2026-07-09 14:00:41.538098,0 days 00:00:00.095756,tanh,0.0001,"(10,)",1000,COMPLETE
